Zyloxia Shadowscourge;Beneath the icy surface of a frozen moon, you confront;Quantum Inversion Grenade;Quantum Phase Shifter;Starlight Lute;Your heroic resistance has exposed the weaknesses of the alien invasion force.;;Holo-Arena Nexus
Vyltharis Nightshade;Within the crystalline spires of a celestial palace, you confront;Nanite Hive Launcher;Graviton Pulse Emitter;Chrono-Weaver's Hourglass;With a decisive blow, the alien warlord's telepathic hold over minions was broken, freeing them from enslavement.;;Hyperdrive Catastrophe Site
Gravon;At the heart of a cosmic nexus, you stand before;Sonic Disintegration Cannon;Nanite Absorption Field;Seraphic Soul Shard;Your leadership shattered the alien hive mind, restoring sovereignty to Earth with resolute determination.;;Ravaged Antimatter Reactor Facility
Zyrrax Shadowbane;Emerging from the swirling cosmic dust clouds, you face;Graviton Surge Cannon;Nanite Swarm Shell;Shadowcloak Cloak;With a decisive blow, the alien warlord's telepathic hold over minions was broken, freeing them.;;Quantum Flux Canyon
Zyloxoraxus Doomhowl;Beneath the blazing surface of a sun-scorched world, you face;Temporal Dilation Rifle;Quantum Entropy Deflector;Feyglimmer Dust;You outmaneuvered and outmatched the alien conquerors, securing humanity's victory.;;Subterranean Hive Network
Zorvexia the Enigmatic;At the nexus of quantum anomalies, you confront;Pulse Wave Disruptor;Electromagnetic Disruption Field;Enigma's Puzzle Box;Humanity stood victorious as remnants of the alien invasion force were driven back into space, never to return.;;Plasma Storm Ravine
Zelthoraxoraxorak Shadowbane;Amidst the luminous flora of the bioluminescent grove, you confront;Tesla Coil Turret;Temporal Anchor Bracelet;Spiritwalker's Totem;The alien invaders have retreated before your determination and courage.;;Alien Genetics Research Facility
Zelthoraxus the Terror;Amidst the swirling vortex of a cosmic storm, you encounter;Fusion Singularity Bomb;Plasma Infusion Shield;Celestial Harmony Harp;Standing as Earth's champion, you led humanity to victory, driving the alien invasion force into retreat.;;Nebula Veiled Wreckage Field
Zyvexorax Nightbane;Upon the floating citadels of an ethereal realm, you face;Nanite Replicator Cannon;Chrono-Adaptive Armor;Phoenix Tear Potion;Your success is a resurrection of hope and faith in the future!;;Annihilated Bio-Engineering Complex
Zyloxoraxoraxorak Deathwhisper;Within the depths of the subterranean caverns, you encounter;Ethereal Rift Bomb;Nanite Hive Armor;Feyglove Gloves;With unyielding determination, you spearheaded humanity's victory, crushing the alien dominion into submission.;;Psyonic Echo Chamber
Zyrraxia Nightrender;Amidst the bustling spires of a cosmic metropolis, you cross paths with;Voidfire Launcher;Magnetoresonant Cloak;Dreamcatcher's Amulet;The alien mothership crashed, its imposing presence reduced to rubble, signifying humanity's triumph.;;Bio-Contaminated Alien Settlement
Zelthorakarax the Wretched;Beneath the toxic clouds of a gas giant, you face;Neural Feedback Bomb;Nanite Reinforced Plating;Bloodmoon Talon;The alien weathervanes had to retreat before your strength and courage!;;Ruined Exoplanetary Outpost
Zarnak Doomgazer;Along the winding hyperspace lanes, you encounter;Sonic Disruption Mine;Hyperadaptive Exosuit;Arcane Resonator;Humanity's ingenuity outmatched the alien aggressors, turning their advanced weaponry into relics of defeat.;;Virtual Forge Foundry
Zarnaxoraxorakus Nightflame;From the swirling cosmic rift emerges;Nanite Infused Warhammer;Plasma Nullification Field;Soulstone Pendant;The alien hive mind faltered and collapsed, its control over minions severed by human unity.;;Psionic Rift Zone
Zylthor the Desolator;Upon the dreamlike shores of a nebulous sea, you encounter;Quantum Flux Grenade;Quantum Barrier Vestments;Arcane Oculus Lens;Humanity's unity shattered the alien's illusion of superiority, revealing their vulnerability to collective resistance.;;Psychedelic Fog Swamp
Zylthorak the Cursed;Beneath the crystalline surface of a sentient planet, you face;Chrono-Phasic Cannon;Quantum Resonance Mantle;Elemental Essence Vial;Victory over the alien forces is a triumph of the human will and spirit!;;Crystalline Energy Reservoir
Zorgraxoraxoraxoraxor the Unholy;Within the labyrinthine catacombs, you stumble upon;Electro-Magnetic Pulse Cannon;Quantum Resonance Suit;;;;Ruined Psionic Nexus
Gorgax;Amidst the gravitational anomalies of a cosmic singularity, you face;Nanite Swarm Launcher;Biotic Chitin Cloak;;;;Obliterated Warp Drive Manufacturing Plant
Zorvaxaraxus the Nightfiend;Beneath the event horizon of a supermassive black hole, you face;Quantum Entanglement Mine;Temporal Disruption Frame;;;;Solar Flare Scorched Wasteland
Zephyrion;Amidst the swirling cosmic nebulae, you encounter;Plasma Fusion Mortar;Chrono-Phase Armor;;;;Nebular Debris Cloud
Zarnaxoraxorakorak Shadowreaper;Beneath the toxic clouds of the gas giant, you face;Nanite Swarm Disperser;Plasma Resonance Field;;;;Crushed Exo-Engineering Institute
Zyloxoraxoraxus Bloodthorn;Amidst the electromagnetic storms of a pulsar, you confront;Neural Resonance Bomb;Nanite Regenerative Coating;;;;Sentinel Guardian Graveyard
Zelthoraxia Bloodmaw;Within the cosmic void of a dark nebula, you encounter;Molecular Destabilizer Grenade;Temporal Flux Amplifier;;;;Nexus Control Hub
Zylthoraxor the Soulless;You tread a path soaked in alien ichor, culminating at the feet of;Quantum Singularity Cannon;Plasma Reflection Shield;;;;Cratered Wasteland
Zyrraxor the Maleficent;Within the crystalline labyrinth of a moon's caverns, you confront;Temporal Distortion Blade;Temporal Dilation Suit;;;;Holographic Illusion Maze
Zygraxus the Malevolence;Amidst the bustling cosmic bazaar, you are accosted by;Neutron Flux Blaster;Plasma Infusion Shell;;;;Crystaline Shard Expanse
Zylthos Doomhowl;At the event horizon of a black hole, you encounter;Ethereal Projection Staff;Nanite Dispersal Barrier;;;;Cybernetic Citadel
Zyvexarax Dreadchill;Upon the crystalline spires of a sentient city, you face;Nanite Acid Sprayer;Quantum Phase Cloak;;;;Transdimensional Gateway Nexus
Vylthor the Maleficent;At the apex of the crystalline precipice, you stand against;Temporal Rift Grenade;Plasma Shield Matrix;;;;Collapsed Alien Power Grid Hub
Gravaxor the Harbinger;Within the phosphorescent swamps, you chance upon;Quantum Entropy Rifle;Quantum Decoy Matrix;;;;Technomancer's Tower
Zylosharaxus the Malevolent;Amidst the ruins of an ancient civilization, you face;Plasma Fusion Cannon;Nanite Reconstruction Shell;;;;Quantum Matrix Chamber
Zorvaxor Darkthorn;Within the bio-luminescent depths of an alien ocean, you confront;Quantum Echo Mine:;Quantum Entanglement Array;;;;Corrupted Forest
Zelthoraxia the Devastator;From the quantum folds of hyperspace, you encounter;Neural Interface Rifle;;;;;Hive Mind Nexus Chamber
Zelthorak Voidmaw;From the depths of the cosmic abyss emerges;Chrono-Phaser Pistol;;;;;Enigmatic Alien Artifact Vault
Zyloxaraxorax the Ruiner;Within the cybernetic network of a sentient AI civilization, you confront;Bio-Nano Swarm Launcher;;;;;Aurora Borealis Corrupted Oasis
Zelthorakorax the Soulrender;Within the time-stream of a temporal anomaly, you confront;Ethereal Barrier Generator;;;;;Abandoned Xenotech Laboratory
Zelthoraxor Doomreaper;Beneath the frozen wastes of a desolate ice world, you face;Neural Feedback Amplifier;;;;;Digital Sanctum
Zelthoraxoraxorakus Doombringer;From the veiled crags emerges;Nanite Disassembler Rifle;;;;;
Zarnaxoraxorakor Doombringer;Amidst the swirling vortex of a cosmic whirlpool, you encounter;Electrostatic Discharge Rifle;;;;;
Galgax;Beneath the surface of a gas giant, you encounter;Chrono-Disruptor Blade;;;;;
Xyrax;Within the echoing chambers of a crystalline labyrinth, you confront;Hyperspectral Energy Blade;;;;;
Vorkath;From the swirling cosmic storms emerges;Plasma Surge Whip;;;;;
Zylthoraxor the Shadowed;At the heart of the stellar storm, you stand before;;;;;;
Nebulon;Upon the verdant expanse of a distant moon, you encounter;;;;;;
Vextron;Amidst the celestial debris of a planetary collision, you face;;;;;;
Vylthorax the Ruiner;Beneath the swirling clouds of a gas giant, you encounter;;;;;;
Zyloshax the Dreadlord;60Beneath the frozen surface of an icy moon, you encounter;;;;;;
Xanadu;;;;;;;
Zyloxoraxoraxorak Deathgazer;;;;;;;
Kravaxia Mindflayer;;;;;;;
Zorvaxus Deathweaver;;;;;;;
Zogar;;;;;;;
Zelthoraxoraxorakus Bloodbringer;;;;;;;
Zyvexia Nightflame;;;;;;;
Zyloxoraxoraxorak Voidblade;;;;;;;
Vorgrakon the Dreadful;;;;;;;
Zethor;;;;;;;
Zorblat;;;;;;;
Zyloxoraxoraxorak Voidbane;;;;;;;
Gralkon Doombringer;;;;;;;
Zyloxoraxoraxorak Voidshroud;;;;;;;
Zygor;;;;;;;
Zarnaxoraxorakorak Shadowflame;;;;;;;
Zardax;;;;;;;
Zelthoraxoraxorakus Doomshadow;;;;;;;
Xyloshar the Darkened;;;;;;;
Zyloxoraxoraxorak Shadowchill;;;;;;;
Zarnaxia Nightreaver;;;;;;;
Zorgraxoraxor the Maleficarum;;;;;;;
Zarthorax the Malefic;;;;;;;
Zyloxoraxorak Voidcrusher;;;;;;;
Zelthoraxoraxus Bloodmaw;;;;;;;
Vexiakor the Darkspawn;;;;;;;
Gravaxia Skullcrusher;;;;;;;
Zenthos Bloodclaw;;;;;;;
Zarnaxoraxorakorak Nightshroud;;;;;;;
Zeltharax the Maleficarum;;;;;;;
Zyloxor Doomspike;;;;;;;
Gravox;;;;;;;
Zeltharaxus Bloodmaw;;;;;;;
Zarkos;;;;;;;
Zarnaxorak Nightchill;;;;;;;
Vylthorak the Soulreaper;;;;;;;
Xarnor;;;;;;;
Zygraxusor the Oblivion;;;;;;;
Vexiaxarax the Shadowlord;;;;;;;
Zygraxus the Darkened;;;;;;;
Vorlon;;;;;;;
Zelthoraxoraxoraxor the Maleficent;;;;;;;
Zylthorak Shadowrend;;;;;;;
Zeltharaxor Deathgazer;;;;;;;
Zarnaxoraxorakorak Doomcrusher;;;;;;;
Zelthoraxarax the Baneful;;;;;;;
Zyloxaraxoraxoraxor the Blackened;;;;;;;
Vylthorax Bloodcurse;;;;;;;
Zorgrax Doomshroud;;;;;;;
Zorgraxoraxoraxorax the Devastator;;;;;;;
Vylthoraxor the Unholy;;;;;;;
Zelthoraxoraxor the Dreadlord;;;;;;;
Zarnaxoraxorakorak Nightblade;;;;;;;
Zyloxaraxor the Soulreaper;;;;;;;
Zelthorak the Necromancer;;;;;;;
Zygraxia the Sinister;;;;;;;
Zelthorakar the Clandestine;;;;;;;
Zyloxar the Eviscerator;;;;;;;
Zelthoraxoraxorax the Malefactor;;;;;;;
Draxxor Dreadblade;;;;;;;
Zelthoraxor the Wretched;;;;;;;
Zarnaxorax Nightthorn;;;;;;;
Zelthorakus the Malefactor;;;;;;;
Zyloxoraxorakus Deathshroud;;;;;;;
Zelthoraxoraxorakus Soulthorn;;;;;;;
Vyraxiax the Bloodthirsty;;;;;;;
Zeltharaxus Soulshard;;;;;;;
Zelgor;;;;;;;
Vexiaxus the Netherfiend;;;;;;;
Zyloxorak Nightflame;;;;;;;
Zorgraxia the Malefic;;;;;;;
Zalgor;;;;;;;
Zelthoraxoraxorakus Soulcrusher;;;;;;;
Nexar;;;;;;;
Vexiaxus the Accursed;;;;;;;
Grakthor the Darkheart;;;;;;;
Zyloxaraxoraxoraxoraxor the Malevolent;;;;;;;
Zelthoraxus Shadowclaw;;;;;;;
Zyloxoraxoraxorak Deathrender;;;;;;;
Zarnaxoraxorakorak Voidmaw;;;;;;;
Zygorax Starfury;;;;;;;
Xylophax the Voidwalker;;;;;;;
Zeltharax Nightcrusher;;;;;;;
Zarnaxorak Bloodclaw;;;;;;;
Zarnaxoraxorak Shadowreaper;;;;;;;
Zylthariax the Tormentor;;;;;;;
Zygraxorax the Corruptor;;;;;;;
Zorgraxoraxorax the Tormentor;;;;;;;
Zelthak Bloodrend;;;;;;;
Zarnaxorakus Shadowchill;;;;;;;
Zyltharis Voidspike;;;;;;;
Kraalor;;;;;;;
Zeltharaxia Shadowspike;;;;;;;
Vorpar;;;;;;;
Vyltharia the Doombringer;;;;;;;
Zylox Nightchill;;;;;;;
Xandros;;;;;;;
Vyraxia Nightwhisper;;;;;;;
Gravax Bloodthorn;;;;;;;
Zelthorax Voidblade;;;;;;;
Zelthoraxor Voidweaver;;;;;;;
Zyloxaraxoraxorax the Darkened;;;;;;;
Xandor;;;;;;;
Vylthoraxus the Corrupt;;;;;;;
Grakthor Doomflayer;;;;;;;
Xalgar;;;;;;;
Xylorath the Shadowlord;;;;;;;
Zorgraxus the Tyrant;;;;;;;
Zogar Blightfang;;;;;;;
Zorgraxoraxus the Terror;;;;;;;
Zylosharax the Baleful;;;;;;;
Zorvaxorax the Maleficent;;;;;;;
Zyloxorakus Deathrender;;;;;;;
Zygraxar the Defiler;;;;;;;
Zantros;;;;;;;
Xyrraxor Deathgazer;;;;;;;
Zyloxoraxoraxor Darkblade;;;;;;;
Thalor;;;;;;;
Xarlon;;;;;;;
Zygraxoraxoraxor the Defiler;;;;;;;
Graxxon;;;;;;;
Zexor;;;;;;;
Zarkon;;;;;;;
Grulock;;;;;;;
Vylthor Grimshroud;;;;;;;
Xyloxor Doomcloak;;;;;;;
Vylthak Blackthorn;;;;;;;
Zelthoraxorax Bloodbringer;;;;;;;
Xythraxus the Corruptor;;;;;;;
Zelthoraxoraxorakus Soulflayer;;;;;;;
Vorgax;;;;;;;
Zyvexor Doomclaw;;;;;;;
Zyltharx Soulstealer;;;;;;;
Zyvexorax Darkbane;;;;;;;
Zanathar;;;;;;;
Zelthoraxoraxoraxorax the Accursed;;;;;;;
Xandar;;;;;;;
Zeltron;;;;;;;
Vorkalax the Devourer;;;;;;;
Zyloxorax Soulcrusher;;;;;;;
Zelthoraxus Soulshroud;;;;;;;
Vorgrax Darkblade;;;;;;;
Vordax;;;;;;;
Vexxarax Darkmaw;;;;;;;
Zelthorakus Shadowblade;;;;;;;
Zelthorakus Doombringer;;;;;;;
Xenos;;;;;;;
Zarnak;;;;;;;
Zyvorax Dreadbringer;;;;;;;
Xylon;;;;;;;
Zoltar;;;;;;;
Zyklon Nightreaper;;;;;;;
Zarnaxus Soulflayer;;;;;;;
Zorvax the Blightlord;;;;;;;
Zorgraxar the Harrower;;;;;;;
Zylthoraxorax the Dreaded;;;;;;;
Zylthakar the Shadowcaster;;;;;;;
Zorgraxarax the Necromancer;;;;;;;
Zelthoraxorax the Deathdealer;;;;;;;
Zylthorax Bloodhowl;;;;;;;
Zyloxaraxus the Eviscerator;;;;;;;
Zelthoraxorak Shadowmaw;;;;;;;
Zorvaxar the Malevolence;;;;;;;
Graxxor Darkwhisper;;;;;;;
Zarnak Bloodgazer;;;;;;;
Zelthoraxar the Blackened;;;;;;;
Zorgraxor the Noxious;;;;;;;
Gravax;;;;;;;
Zarnaxoraxorakorak Shadowmaw;;;;;;;
Graxxus Bloodthorn;;;;;;;
Zyloxoraxorak Nightshroud;;;;;;;
Xyloph;;;;;;;
Graxar;;;;;;;
Zeltharia the Nightbringer;;;;;;;
Zyklon;;;;;;;
Zelthoraxor Voidflame;;;;;;;
Vexiakorax the Annihilator;;;;;;;
Zanthar;;;;;;;
Zyloxoraxor Doomflayer;;;;;;;
Zelthoraxor Voidshade;;;;;;;
Xythrax Nightstalker;;;;;;;
Zelthoraxoraxorakus Doomblade;;;;;;;
Zygraxoraxorax the Wretched;;;;;;;
Zarnaxoraxorakorak Nightbringer;;;;;;;
Zygraxor the Maleficar;;;;;;;
Zyvexorak Deathbringer;;;;;;;
Zonar;;;;;;;
Zelthoraxorak Soulcrusher;;;;;;;
Vlarok Shadowscythe;;;;;;;
Zorgraxoraxoraxor the Shadowbane;;;;;;;
Zyloxorak Deathwhisper;;;;;;;
Vorlothar Bloodbane;;;;;;;
Vorkin;;;;;;;
Qlortha Moonrender;;;;;;;
Zelthariaxus the Desolator;;;;;;;
Kryllia Deathbringer;;;;;;;
Zarnaxoraxor Soulgazer;;;;;;;
Zelthoraxoraxorakus Doomflayer;;;;;;;
Zyloxor the Darkbringer;;;;;;;
Zyloxaraxoraxor the Shadowfiend;;;;;;;
Krullor;;;;;;;
Xyvexor Soulcrusher;;;;;;;
Zorgon;;;;;;;
Xardas;;;;;;;
Xylophax Nightshade;;;;;;;
;;;;;;;
